HomeTeam,AwayTeam,Date,AVG_H_Close,AVG_D_Close,AVG_A_Close,league
Rennes,Lille,2012-09-28,2.6031,3.0485,2.8027,France: Ligue 1
Dusseldorf,Schalke,2012-09-28,4.3996,3.4811,1.8396,Germany: Bundesliga
Arsenal,Chelsea,2012-09-29,2.173,3.3204,3.3744,England: Premier League
Everton,Southampton,2012-09-29,1.3982,4.5764,8.0175,England: Premier League
Fulham,Manchester City,2012-09-29,4.52,3.6086,1.7832,England: Premier League
Norwich,Liverpool,2012-09-29,4.5871,3.6121,1.7761,England: Premier League
Reading,Newcastle Utd,2012-09-29,2.7043,3.2779,2.5943,England: Premier League
Stoke City,Swansea,2012-09-29,1.935,3.3886,4.0393,England: Premier League
Sunderland,Wigan,2012-09-29,2.1143,3.2821,3.5514,England: Premier League
Manchester United,Tottenham,2012-09-29,1.5361,4.0932,6.1168,England: Premier League
Paris SG,Sochaux,2012-09-29,1.1722,6.6456,15.6411,France: Ligue 1
AC Ajaccio,Brest,2012-09-29,1.7767,3.3163,4.9059,France: Ligue 1
Evian TG,Lorient,2012-09-29,2.3619,3.1181,3.087,France: Ligue 1
Nancy,Montpellier,2012-09-29,2.9781,3.037,2.4674,France: Ligue 1
Nice,Bastia,2012-09-29,2.2441,3.133,3.2774,France: Ligue 1
Troyes,Toulouse,2012-09-29,3.0085,3.0396,2.443,France: Ligue 1
Bayer Leverkusen,Greuther Furth,2012-09-29,1.4515,4.3433,7.0374,Germany: Bundesliga
Hamburger SV,Hannover,2012-09-29,2.3011,3.4463,2.9593,Germany: Bundesliga
Hoffenheim,Augsburg,2012-09-29,1.7719,3.6593,4.4804,Germany: Bundesliga
Nurnberg,VfB Stuttgart,2012-09-29,2.2781,3.4252,3.0267,Germany: Bundesliga
Werder Bremen,Bayern Munich,2012-09-29,6.09,4.5019,1.4819,Germany: Bundesliga
Dortmund,B. Monchengladbach,2012-09-29,1.357,4.7878,8.6396,Germany: Bundesliga
Parma,AC Milan,2012-09-29,3.2685,3.1896,2.253,Italy: Serie A
Juventus,AS Roma,2012-09-29,1.5804,4.1504,5.3227,Italy: Serie A
Valencia,Zaragoza,2012-09-29,1.4019,4.4463,8.1219,Spain: Primera Division
Malaga,Betis,2012-09-29,1.5974,3.9067,5.6544,Spain: Primera Division
Real Sociedad,Ath Bilbao,2012-09-29,2.3952,3.3322,2.9044,Spain: Primera Division
Sevilla,Barcelona,2012-09-29,5.3985,3.9789,1.6041,Spain: Primera Division
Aston Villa,West Brom,2012-09-30,2.4571,3.2675,2.8686,England: Premier League
Valenciennes,Marseille,2012-09-30,3.2444,3.107,2.27,France: Ligue 1
St Etienne,Reims,2012-09-30,1.543,3.8496,6.123,France: Ligue 1
Lyon,Bordeaux,2012-09-30,1.9978,3.2889,3.7922,France: Ligue 1
Eintracht Frankfurt,Freiburg,2012-09-30,1.8015,3.6574,4.3089,Germany: Bundesliga
Wolfsburg,Mainz,2012-09-30,2.2822,3.3689,3.0596,Germany: Bundesliga
Udinese,Genoa,2012-09-30,1.9533,3.3678,3.9089,Italy: Serie A
Atalanta,Torino,2012-09-30,2.3263,3.0385,3.3059,Italy: Serie A
Bologna,Catania,2012-09-30,2.3933,3.1363,3.0726,Italy: Serie A
Cagliari,Pescara,2012-09-30,1.7011,3.5422,5.2463,Italy: Serie A
Lazio,Siena,2012-09-30,1.6152,3.663,5.873,Italy: Serie A
Palermo,Chievo,2012-09-30,2.0515,3.2746,3.7227,Italy: Serie A
Sampdoria,Napoli,2012-09-30,3.4985,3.253,2.1348,Italy: Serie A
Inter,Fiorentina,2012-09-30,2.1962,3.1985,3.4073,Italy: Serie A
Granada CF,Celta Vigo,2012-09-30,2.257,3.2226,3.243,Spain: Primera Division
Valladolid,Rayo Vallecano,2012-09-30,1.9226,3.4459,3.9733,Spain: Primera Division
Osasuna,Levante,2012-09-30,2.0644,3.2911,3.6744,Spain: Primera Division
Real Madrid,Dep. La Coruna,2012-09-30,1.1046,9.2504,22.4662,Spain: Primera Division
Espanyol,Atl. Madrid,2012-09-30,3.3778,3.363,2.127,Spain: Primera Division
QPR,West Ham,2012-10-01,2.3204,3.3146,3.0546,England: Premier League
Getafe,Mallorca,2012-10-01,2.1581,3.2607,3.4237,Spain: Primera Division
St Etienne,Nancy,2012-10-05,1.5604,3.7032,6.3248,France: Ligue 1
Augsburg,Werder Bremen,2012-10-05,2.6776,3.4012,2.5432,Germany: Bundesliga
Celta Vigo,Sevilla,2012-10-05,2.4942,3.3238,2.7815,Spain: Primera Division
Manchester City,Sunderland,2012-10-06,1.2919,5.2327,10.9008,England: Premier League
Chelsea,Norwich,2012-10-06,1.2115,6.3078,13.3159,England: Premier League
Swansea,Reading,2012-10-06,1.8464,3.5572,4.2004,England: Premier League
West Brom,QPR,2012-10-06,1.833,3.5952,4.2259,England: Premier League
Wigan,Everton,2012-10-06,3.7407,3.3604,2.0174,England: Premier League
West Ham,Arsenal,2012-10-06,4.0456,3.5293,1.88,England: Premier League
Montpellier,Evian TG,2012-10-06,1.6869,3.5169,5.2431,France: Ligue 1
Bastia,Troyes,2012-10-06,1.6765,3.5927,5.1623,France: Ligue 1
Lille,AC Ajaccio,2012-10-06,1.4415,4.1019,7.6708,France: Ligue 1
Reims,Nice,2012-10-06,2.3592,3.0781,3.1246,France: Ligue 1
Sochaux,Rennes,2012-10-06,3.0746,3.1165,2.3485,France: Ligue 1
Toulouse,Valenciennes,2012-10-06,1.8538,3.2896,4.4527,France: Ligue 1
Bayern Munich,Hoffenheim,2012-10-06,1.1454,7.6846,16.3269,Germany: Bundesliga
Freiburg,Nurnberg,2012-10-06,2.0085,3.4592,3.6608,Germany: Bundesliga
Greuther Furth,Hamburger SV,2012-10-06,2.6327,3.3727,2.5973,Germany: Bundesliga
Mainz,Dusseldorf,2012-10-06,1.9573,3.3765,3.9296,Germany: Bundesliga
Schalke,Wolfsburg,2012-10-06,1.4023,4.6762,7.4681,Germany: Bundesliga
Chievo,Sampdoria,2012-10-06,2.5223,3.0377,2.9692,Italy: Serie A
Genoa,Palermo,2012-10-06,2.2471,3.2288,3.2442,Italy: Serie A
Rayo Vallecano,Dep. La Coruna,2012-10-06,2.2542,3.3558,3.1277,Spain: Primera Division
Zaragoza,Getafe,2012-10-06,2.2773,3.2931,3.1342,Spain: Primera Division
Valladolid,Espanyol,2012-10-06,1.9035,3.4692,4.02,Spain: Primera Division
Betis,Real Sociedad,2012-10-06,2.1504,3.3069,3.4188,Spain: Primera Division
Southampton,Fulham,2012-10-07,2.5267,3.3181,2.7467,England: Premier League
Liverpool,Stoke City,2012-10-07,1.4881,4.0889,7.0022,England: Premier League
Tottenham,Aston Villa,2012-10-07,1.4426,4.2719,7.373,England: Premier League
Newcastle Utd,Manchester United,2012-10-07,4.3496,3.8541,1.7559,England: Premier League
Brest,Bordeaux,2012-10-07,3.6973,3.1777,2.0688,France: Ligue 1
Lorient,Lyon,2012-10-07,2.425,3.1762,2.9281,France: Ligue 1
Marseille,Paris SG,2012-10-07,2.9904,3.155,2.3996,France: Ligue 1
B. Monchengladbach,Eintracht Frankfurt,2012-10-07,2.3758,3.4427,2.8635,Germany: Bundesliga
Hannover,Dortmund,2012-10-07,4.975,3.9496,1.6535,Germany: Bundesliga
VfB Stuttgart,Bayer Leverkusen,2012-10-07,2.8472,3.4524,2.3712,Germany: Bundesliga
AS Roma,Atalanta,2012-10-07,1.4463,4.43,6.7474,Italy: Serie A
Catania,Parma,2012-10-07,2.1296,3.2358,3.5323,Italy: Serie A
Fiorentina,Bologna,2012-10-07,1.5896,3.7312,6.13,Italy: Serie A
Pescara,Lazio,2012-10-07,3.9773,3.3246,1.9619,Italy: Serie A
Siena,Juventus,2012-10-07,6.7154,3.8904,1.5262,Italy: Serie A
Torino,Cagliari,2012-10-07,1.9754,3.2127,4.0712,Italy: Serie A
AC Milan,Inter,2012-10-07,2.3354,3.2262,3.1204,Italy: Serie A
Napoli,Udinese,2012-10-07,1.5162,3.9319,6.6708,Italy: Serie A
Levante,Valencia,2012-10-07,3.7004,3.3948,2.017,Spain: Primera Division
Mallorca,Granada CF,2012-10-07,1.9062,3.4004,4.0919,Spain: Primera Division
Ath Bilbao,Osasuna,2012-10-07,1.8781,3.4888,4.0931,Spain: Primera Division
Barcelona,Real Madrid,2012-10-07,1.8931,3.7827,3.7604,Spain: Primera Division
Atl. Madrid,Malaga,2012-10-07,1.6988,3.7358,4.8512,Spain: Primera Division
Bordeaux,Lille,2012-10-19,2.3254,3.0912,3.1731,France: Ligue 1
Hoffenheim,Greuther Furth,2012-10-19,1.8204,3.4915,4.3956,Germany: Bundesliga
Tottenham,Chelsea,2012-10-20,2.9393,3.2444,2.4511,England: Premier League
Fulham,Aston Villa,2012-10-20,1.7189,3.6596,4.9615,England: Premier League
Liverpool,Reading,2012-10-20,1.3137,5.1359,9.7581,England: Premier League
Manchester United,Stoke City,2012-10-20,1.2926,5.2444,10.7952,England: Premier League
Swansea,Wigan,2012-10-20,2.0811,3.3759,3.5293,England: Premier League
West Brom,Manchester City,2012-10-20,5.0656,3.7456,1.6848,England: Premier League
West Ham,Southampton,2012-10-20,1.8263,3.6211,4.2663,England: Premier League
Norwich,Arsenal,2012-10-20,6.3796,4.3285,1.4852,England: Premier League
Paris SG,Reims,2012-10-20,1.2107,5.9426,13.5904,France: Ligue 1
Evian TG,Toulouse,2012-10-20,2.7285,3.0726,2.66,France: Ligue 1
Nancy,Sochaux,2012-10-20,1.9685,3.1333,4.1426,France: Ligue 1
Nice,St Etienne,2012-10-20,2.7437,3.123,2.6026,France: Ligue 1
Rennes,Montpellier,2012-10-20,2.2044,3.1674,3.3548,France: Ligue 1
Valenciennes,Lorient,2012-10-20,2.2007,3.1804,3.3541,France: Ligue 1
Bayer Leverkusen,Mainz,2012-10-20,1.65,3.8269,5.1635,Germany: Bundesliga
Dortmund,Schalke,2012-10-20,1.8267,3.6493,4.2081,Germany: Bundesliga
Dusseldorf,Bayern Munich,2012-10-20,9.955,5.2377,1.3035,Germany: Bundesliga
Eintracht Frankfurt,Hannover,2012-10-20,2.1454,3.4719,3.2538,Germany: Bundesliga
Wolfsburg,Freiburg,2012-10-20,2.2981,3.41,3.0159,Germany: Bundesliga
Werder Bremen,B. Monchengladbach,2012-10-20,2.1496,3.4254,3.2973,Germany: Bundesliga
Juventus,Napoli,2012-10-20,1.7156,3.597,4.9781,Italy: Serie A
Lazio,AC Milan,2012-10-20,2.277,3.23,3.1726,Italy: Serie A
Malaga,Valladolid,2012-10-20,1.5222,3.9785,6.5019,Spain: Primera Division
Real Madrid,Celta Vigo,2012-10-20,1.1152,8.8263,19.6285,Spain: Primera Division
Valencia,Ath Bilbao,2012-10-20,1.6767,3.8585,4.9048,Spain: Primera Division
Dep. La Coruna,Barcelona,2012-10-20,9.3863,5.3611,1.3044,Spain: Primera Division
Sunderland,Newcastle Utd,2012-10-21,2.7644,3.1726,2.6152,England: Premier League
QPR,Everton,2012-10-21,3.3737,3.3907,2.1322,England: Premier League
AC Ajaccio,Bastia,2012-10-21,2.3544,3.1296,3.0774,France: Ligue 1
Lyon,Brest,2012-10-21,1.3263,4.7196,9.7856,France: Ligue 1
Troyes,Marseille,2012-10-21,5.4822,3.7052,1.62,France: Ligue 1
Nurnberg,Augsburg,2012-10-21,2.1993,3.2633,3.3252,Germany: Bundesliga
Hamburger SV,VfB Stuttgart,2012-10-21,2.1659,3.4426,3.2222,Germany: Bundesliga
Cagliari,Bologna,2012-10-21,2.0215,3.2163,3.8881,Italy: Serie A
Atalanta,Siena,2012-10-21,1.9881,3.2107,4.07,Italy: Serie A
Chievo,Fiorentina,2012-10-21,3.3044,3.1544,2.247,Italy: Serie A
Inter,Catania,2012-10-21,1.5989,3.8056,5.7304,Italy: Serie A
Palermo,Torino,2012-10-21,2.195,3.155,3.4631,Italy: Serie A
Parma,Sampdoria,2012-10-21,2.0837,3.2152,3.6633,Italy: Serie A
Udinese,Pescara,2012-10-21,1.497,3.9989,6.8815,Italy: Serie A
Genoa,AS Roma,2012-10-21,3.1554,3.6142,2.1346,Italy: Serie A
Getafe,Levante,2012-10-21,1.8693,3.4233,4.2696,Spain: Primera Division
Espanyol,Rayo Vallecano,2012-10-21,1.8322,3.6256,4.1504,Spain: Primera Division
Granada CF,Zaragoza,2012-10-21,1.9707,3.3167,3.9526,Spain: Primera Division
Osasuna,Betis,2012-10-21,1.8942,3.4592,4.0746,Spain: Primera Division
Real Sociedad,Atl. Madrid,2012-10-21,3.6841,3.457,1.9915,Spain: Primera Division
Sevilla,Mallorca,2012-10-22,1.5578,3.9281,6.0022,Spain: Primera Division
St Etienne,Rennes,2012-10-26,1.8996,3.3122,4.2293,France: Ligue 1
Augsburg,Hamburger SV,2012-10-26,2.1933,3.3885,3.2219,Germany: Bundesliga
Aston Villa,Norwich,2012-10-27,1.9515,3.4233,3.9104,England: Premier League
Arsenal,QPR,2012-10-27,1.3646,4.8004,8.6511,England: Premier League
Reading,Fulham,2012-10-27,2.9589,3.2936,2.4021,England: Premier League
Stoke City,Sunderland,2012-10-27,1.9307,3.3118,4.1921,England: Premier League
Wigan,West Ham,2012-10-27,2.2389,3.3668,3.1675,England: Premier League
Manchester City,Swansea,2012-10-27,1.22,6.2264,12.9432,England: Premier League
Lille,Valenciennes,2012-10-27,1.67,3.5061,5.4557,France: Ligue 1
Montpellier,Nice,2012-10-27,1.8121,3.3611,4.5779,France: Ligue 1
Nancy,Paris SG,2012-10-27,7.2157,3.8379,1.4979,France: Ligue 1
Reims,Troyes,2012-10-27,1.9157,3.3079,4.1454,France: Ligue 1
Toulouse,Brest,2012-10-27,1.4518,3.8939,8.2746,France: Ligue 1
Dusseldorf,Wolfsburg,2012-10-27,2.4489,3.3421,2.8386,Germany: Bundesliga
Freiburg,Dortmund,2012-10-27,4.4161,3.6368,1.7925,Germany: Bundesliga
Greuther Furth,Werder Bremen,2012-10-27,2.8319,3.4463,2.4011,Germany: Bundesliga
Mainz,Hoffenheim,2012-10-27,2.2575,3.3518,3.1557,Germany: Bundesliga
Schalke,Nurnberg,2012-10-27,1.2486,5.8321,12.0286,Germany: Bundesliga
Siena,Palermo,2012-10-27,2.3885,3.1726,3.0352,Italy: Serie A
AC Milan,Genoa,2012-10-27,1.4015,4.4104,8.1748,Italy: Serie A
Espanyol,Malaga,2012-10-27,2.8436,3.2893,2.4643,Spain: Primera Division
Betis,Valencia,2012-10-27,3.0575,3.3936,2.28,Spain: Primera Division
Celta Vigo,Dep. La Coruna,2012-10-27,1.8086,3.6071,4.335,Spain: Primera Division
Rayo Vallecano,Barcelona,2012-10-27,11.6379,6.2871,1.2254,Spain: Primera Division
Everton,Liverpool,2012-10-28,2.6079,3.1836,2.7707,England: Premier League
Newcastle Utd,West Brom,2012-10-28,1.935,3.4496,3.9286,England: Premier League
Southampton,Tottenham,2012-10-28,3.6693,3.4729,2.0036,England: Premier League
Chelsea,Manchester United,2012-10-28,2.2832,3.3243,3.1114,England: Premier League
Lorient,AC Ajaccio,2012-10-28,1.7559,3.4096,4.9078,France: Ligue 1
Bastia,Bordeaux,2012-10-28,2.7546,3.1564,2.5593,France: Ligue 1
VfB Stuttgart,Eintracht Frankfurt,2012-10-28,2.1839,3.5186,3.14,Germany: Bundesliga
Bayern Munich,Bayer Leverkusen,2012-10-28,1.2729,5.7196,10.3264,Germany: Bundesliga
Hannover,B. Monchengladbach,2012-10-28,1.7554,3.6657,4.5661,Germany: Bundesliga
Catania,Juventus,2012-10-28,4.945,3.4546,1.7554,Italy: Serie A
Bologna,Inter,2012-10-28,3.3711,3.2068,2.2136,Italy: Serie A
Fiorentina,Lazio,2012-10-28,2.0811,3.2482,3.6604,Italy: Serie A
Pescara,Atalanta,2012-10-28,2.8737,3.1304,2.5222,Italy: Serie A
Sampdoria,Cagliari,2012-10-28,2.2554,3.0768,3.3757,Italy: Serie A
Torino,Parma,2012-10-28,2.1821,3.1246,3.5039,Italy: Serie A
AS Roma,Udinese,2012-10-28,1.5211,4.2759,5.8063,Italy: Serie A
Napoli,Chievo,2012-10-28,1.4293,4.2707,7.6322,Italy: Serie A
Zaragoza,Sevilla,2012-10-28,3.2071,3.285,2.2343,Spain: Primera Division
Levante,Granada CF,2012-10-28,1.9832,3.3425,3.8468,Spain: Primera Division
Ath Bilbao,Getafe,2012-10-28,1.7767,3.6163,4.4937,Spain: Primera Division
Atl. Madrid,Osasuna,2012-10-28,1.287,5.3144,10.4663,Spain: Primera Division
Mallorca,Real Madrid,2012-10-28,9.2329,5.3782,1.3068,Spain: Primera Division
Valladolid,Real Sociedad,2012-10-29,2.0386,3.3325,3.6557,Spain: Primera Division
Palermo,AC Milan,2012-10-30,3.1204,3.2742,2.31,Italy: Serie A
Atalanta,Napoli,2012-10-31,3.1792,3.0788,2.3865,Italy: Serie A
Cagliari,Siena,2012-10-31,1.9696,3.183,4.1622,Italy: Serie A
Chievo,Pescara,2012-10-31,1.7396,3.4607,5.0715,Italy: Serie A
Inter,Sampdoria,2012-10-31,1.5378,3.8385,6.5807,Italy: Serie A
Juventus,Bologna,2012-10-31,1.2396,5.6259,12.9011,Italy: Serie A
Lazio,Torino,2012-10-31,1.8248,3.3222,4.7578,Italy: Serie A
Parma,AS Roma,2012-10-31,2.6589,3.557,2.4656,Italy: Serie A
Udinese,Catania,2012-10-31,1.8889,3.3741,4.2311,Italy: Serie A
Genoa,Fiorentina,2012-11-01,3.6937,3.2385,2.0748,Italy: Serie A
Brest,Lorient,2012-11-02,2.9578,3.0793,2.4581,France: Ligue 1
Eintracht Frankfurt,Greuther Furth,2012-11-02,1.5986,3.9396,5.6246,Germany: Bundesliga
Manchester United,Arsenal,2012-11-03,1.7037,3.8174,4.8089,England: Premier League
Fulham,Everton,2012-11-03,2.6518,3.3129,2.6218,England: Premier League
Norwich,Stoke City,2012-11-03,2.4782,3.2182,2.9036,England: Premier League
Sunderland,Aston Villa,2012-11-03,2.0043,3.2864,3.8911,England: Premier League
Swansea,Chelsea,2012-11-03,4.2732,3.6282,1.825,England: Premier League
Tottenham,Wigan,2012-11-03,1.4761,4.2411,6.8557,England: Premier League
West Ham,Manchester City,2012-11-03,4.8171,3.8029,1.7061,England: Premier League
Paris SG,St Etienne,2012-11-03,1.4979,4.0468,6.5879,France: Ligue 1
Evian TG,Lille,2012-11-03,3.3839,3.1814,2.1882,France: Ligue 1
Nice,Nancy,2012-11-03,1.8961,3.2693,4.245,France: Ligue 1
Rennes,Reims,2012-11-03,1.5818,3.6986,6.0225,France: Ligue 1
Troyes,Montpellier,2012-11-03,3.4807,3.2296,2.1246,France: Ligue 1
Valenciennes,Sochaux,2012-11-03,1.6196,3.7079,5.5693,France: Ligue 1
B. Monchengladbach,Freiburg,2012-11-03,2.3332,3.3175,3.0379,Germany: Bundesliga
Dortmund,VfB Stuttgart,2012-11-03,1.3775,4.8289,7.9418,Germany: Bundesliga
Hannover,Augsburg,2012-11-03,1.8193,3.575,4.3789,Germany: Bundesliga
Hoffenheim,Schalke,2012-11-03,4.3425,3.7179,1.7879,Germany: Bundesliga
Nurnberg,Wolfsburg,2012-11-03,2.56,3.3718,2.6904,Germany: Bundesliga
Hamburger SV,Bayern Munich,2012-11-03,8.0515,4.937,1.3707,Germany: Bundesliga
AC Milan,Chievo,2012-11-03,1.4821,4.0493,7.2064,Italy: Serie A
Juventus,Inter,2012-11-03,1.6237,3.7826,5.5581,Italy: Serie A
Malaga,Rayo Vallecano,2012-11-03,1.3861,4.7039,7.9189,Spain: Primera Division
Barcelona,Celta Vigo,2012-11-03,1.0804,10.7518,24.6957,Spain: Primera Division
Real Madrid,Zaragoza,2012-11-03,1.0943,9.7789,23.3896,Spain: Primera Division
Valencia,Atl. Madrid,2012-11-03,2.4914,3.3793,2.7414,Spain: Primera Division
QPR,Reading,2012-11-04,1.8629,3.54,4.1607,England: Premier League
Liverpool,Newcastle Utd,2012-11-04,1.6007,4.1111,5.2814,England: Premier League
AC Ajaccio,Marseille,2012-11-04,3.2632,3.1568,2.2404,France: Ligue 1
Lyon,Bastia,2012-11-04,1.5468,3.9964,5.8289,France: Ligue 1
Bordeaux,Toulouse,2012-11-04,2.2229,3.1193,3.3739,France: Ligue 1
Bayer Leverkusen,Dusseldorf,2012-11-04,1.3393,4.9096,9.0532,Germany: Bundesliga
Werder Bremen,Mainz,2012-11-04,2.0325,3.4821,3.5436,Germany: Bundesliga
Pescara,Parma,2012-11-04,3.3546,3.2204,2.2014,Italy: Serie A
Bologna,Udinese,2012-11-04,2.3536,3.1889,3.0629,Italy: Serie A
Catania,Lazio,2012-11-04,2.4118,3.2018,2.9743,Italy: Serie A
Fiorentina,Cagliari,2012-11-04,1.5618,3.7196,6.5904,Italy: Serie A
Napoli,Torino,2012-11-04,1.5232,3.9021,6.705,Italy: Serie A
Sampdoria,Atalanta,2012-11-04,2.2846,3.0979,3.2954,Italy: Serie A
Siena,Genoa,2012-11-04,2.1361,3.2221,3.5157,Italy: Serie A
AS Roma,Palermo,2012-11-04,1.5488,4.3962,5.2942,Italy: Serie A
Real Sociedad,Espanyol,2012-11-04,1.9332,3.4154,3.9568,Spain: Primera Division
Dep. La Coruna,Mallorca,2012-11-04,2.0011,3.3611,3.7811,Spain: Primera Division
Osasuna,Valladolid,2012-11-04,2.177,3.2526,3.4163,Spain: Primera Division
Granada CF,Ath Bilbao,2012-11-04,2.5004,3.3048,2.7678,Spain: Primera Division
Sevilla,Levante,2012-11-04,1.4939,4.0664,6.7879,Spain: Primera Division
West Brom,Southampton,2012-11-05,1.8036,3.6575,4.3361,England: Premier League
Getafe,Betis,2012-11-05,2.0068,3.3346,3.7639,Spain: Primera Division
Sochaux,Evian TG,2012-11-07,2.3189,3.1354,3.1304,France: Ligue 1
Nancy,Rennes,2012-11-09,3.0207,3.1241,2.4067,France: Ligue 1
Mainz,Nurnberg,2012-11-09,1.8196,3.5629,4.3461,Germany: Bundesliga
Betis,Granada CF,2012-11-09,1.7018,3.7093,4.8961,Spain: Primera Division
Arsenal,Fulham,2012-11-10,1.5393,4.0421,6.1361,England: Premier League
Everton,Sunderland,2012-11-10,1.4132,4.4132,8.2046,England: Premier League
Reading,Norwich,2012-11-10,2.245,3.3571,3.1729,England: Premier League
Southampton,Swansea,2012-11-10,2.4346,3.4218,2.8279,England: Premier League
Stoke City,QPR,2012-11-10,1.9614,3.3514,4.0136,England: Premier League
Wigan,West Brom,2012-11-10,2.185,3.3768,3.2939,England: Premier League
Aston Villa,Manchester United,2012-11-10,7.12,4.545,1.4314,England: Premier League
Lille,Brest,2012-11-10,1.3375,4.5932,9.8157,France: Ligue 1
Bastia,Valenciennes,2012-11-10,2.4164,3.3125,2.8079,France: Ligue 1
Reims,Evian TG,2012-11-10,2.0986,3.2271,3.5382,France: Ligue 1
St Etienne,Troyes,2012-11-10,1.3575,4.5882,8.78,France: Ligue 1
Toulouse,AC Ajaccio,2012-11-10,1.5589,3.6789,6.4829,France: Ligue 1
Augsburg,Dortmund,2012-11-10,6.5739,4.0789,1.5054,Germany: Bundesliga
Bayern Munich,Eintracht Frankfurt,2012-11-10,1.1518,7.6611,15.6396,Germany: Bundesliga
Dusseldorf,Hoffenheim,2012-11-10,2.9907,3.3711,2.3229,Germany: Bundesliga
Freiburg,Hamburger SV,2012-11-10,1.8448,3.6326,4.1296,Germany: Bundesliga
Schalke,Werder Bremen,2012-11-10,1.4596,4.4793,6.4314,Germany: Bundesliga
Cagliari,Catania,2012-11-10,2.1246,3.1875,3.6236,Italy: Serie A
Pescara,Juventus,2012-11-10,10.8867,4.8433,1.3111,Italy: Serie A
Rayo Vallecano,Celta Vigo,2012-11-10,2.3625,3.32,2.9657,Spain: Primera Division
Espanyol,Osasuna,2012-11-10,1.8996,3.4768,4.0421,Spain: Primera Division
Zaragoza,Dep. La Coruna,2012-11-10,2.0339,3.3304,3.7096,Spain: Primera Division
Malaga,Real Sociedad,2012-11-10,1.56,3.9682,5.9721,Spain: Primera Division
Manchester City,Tottenham,2012-11-11,1.5093,4.3781,6.0007,England: Premier League
Newcastle Utd,West Ham,2012-11-11,1.9607,3.4782,3.7793,England: Premier League
Chelsea,Liverpool,2012-11-11,1.8439,3.6225,4.1671,England: Premier League
Marseille,Nice,2012-11-11,1.5004,3.9432,6.8289,France: Ligue 1
Lorient,Bordeaux,2012-11-11,2.5911,3.0796,2.7964,France: Ligue 1
Sochaux,Lyon,2012-11-11,3.9832,3.3539,1.9211,France: Ligue 1
Montpellier,Paris SG,2012-11-11,3.1339,3.2382,2.2739,France: Ligue 1
Wolfsburg,Bayer Leverkusen,2012-11-11,3.0171,3.4968,2.2525,Germany: Bundesliga
Greuther Furth,B. Monchengladbach,2012-11-11,2.4546,3.3114,2.8375,Germany: Bundesliga
VfB Stuttgart,Hannover,2012-11-11,1.8746,3.6636,3.9029,Germany: Bundesliga
Palermo,Sampdoria,2012-11-11,2.073,3.1833,3.7385,Italy: Serie A
AC Milan,Fiorentina,2012-11-11,2.0232,3.2575,3.825,Italy: Serie A
Chievo,Udinese,2012-11-11,2.5486,3.0782,2.8832,Italy: Serie A
Genoa,Napoli,2012-11-11,4.0943,3.3318,1.9289,Italy: Serie A
Lazio,AS Roma,2012-11-11,2.5904,3.5946,2.5019,Italy: Serie A
Parma,Siena,2012-11-11,1.7389,3.4261,5.1168,Italy: Serie A
Torino,Bologna,2012-11-11,1.9429,3.2311,4.1364,Italy: Serie A
Atalanta,Inter,2012-11-11,3.2354,3.2173,2.2627,Italy: Serie A
Valladolid,Valencia,2012-11-11,3.0729,3.2821,2.315,Spain: Primera Division
Ath Bilbao,Sevilla,2012-11-11,2.4654,3.3386,2.7904,Spain: Primera Division
Mallorca,Barcelona,2012-11-11,11.97,6.3863,1.22,Spain: Primera Division
Atl. Madrid,Getafe,2012-11-11,1.3578,4.8459,8.5367,Spain: Primera Division
Levante,Real Madrid,2012-11-11,9.1104,5.1554,1.3204,Spain: Primera Division
Lorient,Lille,2012-11-16,3.1267,3.217,2.2911,France: Ligue 1
Arsenal,Tottenham,2012-11-17,1.9523,3.5554,3.8473,England: Premier League
Liverpool,Wigan,2012-11-17,1.4514,4.3339,7.1886,England: Premier League
Manchester City,Aston Villa,2012-11-17,1.2011,6.5615,13.7041,England: Premier League
Newcastle Utd,Swansea,2012-11-17,2.0439,3.3764,3.6732,England: Premier League
QPR,Southampton,2012-11-17,1.925,3.5125,3.9164,England: Premier League
Reading,Everton,2012-11-17,4.3754,3.6593,1.8025,England: Premier League
West Brom,Chelsea,2012-11-17,3.5748,3.4738,2.0386,England: Premier League
Norwich,Manchester United,2012-11-17,6.3946,4.2814,1.4961,England: Premier League
Paris SG,Rennes,2012-11-17,1.5875,3.7396,5.8246,France: Ligue 1
AC Ajaccio,Sochaux,2012-11-17,1.8086,3.3229,4.6504,France: Ligue 1
Brest,Bastia,2012-11-17,2.3442,3.1769,3.0623,France: Ligue 1
Evian TG,St Etienne,2012-11-17,3.4446,3.2382,2.1229,France: Ligue 1
Troyes,Nancy,2012-11-17,2.3236,3.0904,3.1814,France: Ligue 1
